offer_id,title,address,district,price,total_area,rooms,floor,floors_total,house_type,year_built,description,link
306541543,Семейные квартиры премиум-класса,Москва,ЦАО,390 424 228 ₽,,,,,,,"Продаётся 4 - комнатная квартира в готовом доме (Корпус 4.1), общей площадью 234.3 кв.м., на 18 этаже. Квартира сдается с премиальной отделкой, включающей оборудованную кухню и ванные комнаты. О жилом комлексе Жилой квартал Lucky - это переосмысление и регенерация общественно-делового кластера площадью более 4.5 гектаров в центре Москвы. О застройщике Девелопер проекта Vesper специализируется в премиальном сегменте клубной жилой недвижимости. Портфель компании включает 22 проекта в Москве и странах Европы. Актуальные архитектурные проекты, индивидуальный дизайн, передовые технологии, качественные материалы и лучшие мировые практики воплощены в каждом доме компании. Расположение и транспортная доступность Квартал расположен на пересечении улиц 2-ая Звенигородская и Костикова, в 200 метрах от метро ""Улица 1905 года"". В непосредственной близости от парков, Москвы- реки, Сити и Садового кольца формируется идеальная среда для семейного проживания в мегаполисе. Архитектура Визуально квартал разделен на две части: верхний город с новыми высотными жилыми домами и нижний город с общественным пространством для инфраструктуры, где будет располагаться новый социокультурный кластер площадью около 10 000 кв. м. Верхний город будет состоять из восьми жилых домов: семь 21-этажных башен и одно здание высотой 15 этажей. В восьми новых домах расположены 618 квартир. На каждом этаже 3-4 квартиры, большая часть которых имеет ориентацию на 2-3 стороны света. Из панорамных окон открываются виды на набережную Москва-реки, Сити и близлежащие парки. Знаковая архитектура, продуманные планировочные решения, изысканная отделка, инновационные инженерные решения воплощены в квартале Lucky. Инфраструктура В квартале представлена инфраструктура для всей семьи: парки и скверы, билингвальный детский сад La Berezka, собственный 600 м. игровой парк для детей, фитнес с подогреваемым бассейном на крыше, рестораны, кафе и магазины органических продуктов. В шаговой доступности от квартала расположены лучшие рейтинговые школы.",https://www.cian.ru/sale/flat/306541543/
322917971,Рядом с Кремлем!,Москва,ЦАО,350 000 000 ₽,,,,,,,"ID: 585570 Роскошная 3-комнатная квартира общей площадью 190 кв.м. в клубном комплексе ""Green Plaza"", расположенном в пешей доступности от Кремля, в одном из самых живописных мест исторического центра Москвы. Здесь царит атмосфера тишины, уюта и по-настоящему столичного лоска, а до знаковых культурных мест — всего несколько минут пешком. Интерьер квартиры оформлен в духе сдержанной элегантности: классические формы, натуральные материалы, мрамор, ценные породы дерева, лепнина ручной работы и благородные декоративные акценты создают атмосферу изящной роскоши. Функциональное планировочное решение: просторная и светлая гостиная с зонами столовой и кухни, мастер-спальня с санузлом, вторая спальня с санузлом, гостевой санузел, большой холл с продуманной системой освещения, встроенными системами хранения и изысканными декоративными акцентами, создающими ощущение уюта и гармонии. Панорамные окна наполняют пространство светом и открывают великолепные виды на историческую Москву. Высокие потолки создают атмосферу легкости и простора. В клубном доме ""Green Plaza"" всего 28 резиденций, что обеспечивает уединённость и приватность. Презентабельная входная группа. Круглосуточная охрана. Для комфорта владельцев предусмотрены два машино-места в подземном паркинге. Идеальный выбор для тех, кто ценит тишину центра, эстетику архитектуры, удобство городской жизни и близость к лучшему, что может предложить Москва — от Консерватории и театров до уютных ресторанов и престижных школ. Участник ассоциации AREA. Номер объекта: #1/585570/14501",https://www.cian.ru/sale/flat/322917971/
322880755,"3-комн. квартира, 85,1 м², 7/9 этаж",Москва,ЦАО,64 500 000 ₽,85.1,3,7,9,,,"ID 64892. Эксклюзивно в компании INTERMARK. На продажу предлагается уютная квартира в районе Сретенки. Комфортная двусторонняя планировка на две стороны света. Функционал квартиры: кухня, просторная гостиная, спальня, кабинет-гардеробная (с входом из спальни), ванная комната. Неоспоримым преимуществом является наличие двух больших балконов по всему периметру квартиры. Выполнен качественный ремонт в современном стиле. Из окон открываются прекрасные виды на центр Москвы. Квартира обладает большой пластичностью в плане перепланировок, возможна организация двух изолированных спален и двух санузлов. Квартира комфортна для собственного проживания, а также прекрасно подходит для инвестиции в арендный бизнес. Даев, 8 - кирпично-монолитный дом 1997 года постройки, аккуратные входные группы, консьерж, фиксированное машино-место на огороженной внутренней территории. В пешей доступности расположены станции метро Сухаревская и Чистые Пруды, премиальный фитнес-клуб с бассейном, несколько супермаркетов, прогулочная зона бульварного кольца. ПРЯМОЙ ПРЕДСТАВИТЕЛЬ СОБСТВЕННИКА. БОНУС АГЕНТУ. ОПЕРАТИВНЫЙ ПОКАЗ. БЕЗ КОМИССИИ ДЛЯ ПОКУПАТЕЛЯ. Intermark Real Estate - участник ассоциации AREA. Брокер объекта Зернова Ольга. Мы работаем в выходные и праздничные дни, будем рады вашим звонкам в любое время.",https://www.cian.ru/sale/flat/322880755/
320397183,"1-комн. квартира, 35,76 м², 2/24 этаж",Москва,СВАО,,35.76,1,2,24,,,"Прямая продажа от застройщика. Продаётся 1-комнатная квартира общей площадью 35.76 м² без отделки в доме премиум-класса МИRА на 2-м этаже 24 этажного дома. Квартира расположена в корпусе 3. Дом премиум-класса МИRA это: • Спокойный район с богатой историей и сложившейся инфраструктурой • Авторская архитектура на стыке классики и современности • Вход в парк прямо из жилого комплекса • Панорамные виды на Яузу, парки, ВДНХ и скульптуру ""Рабочий и колхозница"" • Удобные сервисы и безопасность для каждого резидента Расположение: Жилой квартал расположен в Алексеевском районе на северо-востоке Москвы, на второй линии домов, таким образом вы сможете дистанцироваться от шума и суеты проспекта Мира, но при этом будете жить недалеко от этой важной городской магистрали. Прямо у дома: • Парк Акведук • Река Яуза • Памятник ""Рабочий и колхозница"" Пешком: • 16 мин м. ВДНХ На автомобиле: • 12 мин ТТК • 15 мин Садовое кольцо • 12 мин Национальный парк ""Лосиный остров"" Благоустройство: Концепция благоустройства от бюро ""ДРУЖБА"" разработана в стиле ""Лесная тропа"". В уютном дворе расположились словно затерянные в лесу, площадки для отдыха. Они разделяются островками с травами, кустарниками, крупными камнями и деревьями, между которыми проходят узкие песчаные тропинки с деликатной подсветкой по вечерам. Центральной точкой притяжения для жителей станет главная площадь с фонтаном, которая открывается сразу из двух входных групп. Внутренний двор МИRA: • Детская площадка с зонами для игр малышей до трех лет и детей более старшего возраста • Спортивная площадка с профессиональным оборудованием для тренировок • Декоративные перголы • Воздушный арт-объект с подсветкой, похожий на облако • Чайный домик, где в отдельном отапливаемом павильоне можно в любое время года попить кофе с соседями или устроить камерное семейное чаепитие • Зоны для работы и отдыха с гамаком под навесом, скамейками и креслами Инфраструктура и окружение: В Алексеевском районе есть огромные благоустроенные парки, магазины, гимназии с высоким рейтингом и филиалы ВУЗов, частные и государственные детские сады, модные кофейни и фитнес-центры. В квартале МИRА предусмотрены: • 2 ресторана с видом на парк Акведук • 3 кафе • фитнес-студия • подземный паркинг на 330 машино-мест Компания MR Group предлагает своим клиентам специальные условия приобретения квартир в рамках программ ипотечного кредитования от банков-партнеров.",https://www.cian.ru/sale/flat/320397183/
322777133,"5-комн. апартаменты, 398,3 м², 6/6 этаж",Москва,ЦАО,597 450 000 ₽,398.3,5,6,6,,,"ID: 585191 Эксклюзивный видовой пентхаус площадью 398.3 кв.м. в авторском апарт-комплексе Roza Rossa в Хамовниках. Апартамент расположен на 6 этаже, имеет собственный выход на эксплуатируемую кровлю. В апартаменте выполнена дизайнерская отделка. Планировочным решением предусмотрены: просторная гостиная с зоной кухни-столовой, 4 спальни с собственными санузлами, гардеробные комнаты, постирочная. Кухня полностью укомплектована бытовой техникой Gaggenau (холодильник, микроволновая печь, духовой шкаф, винный шкаф, дополнительная морозильная камера в острове). Из окон апартамента открываются наилучшие виды на Сквер Девичьего поля. Высокие потолки 4 метра. Два отдельных входа в апартамент позволяют отделить доступ для собственников и персонала. Roza Rossa - авторский дом в Хамовниках. Архитектура и отделка от Piero Lissoni, шикарное лобби с камином, SPA пространство с бассейном, ресторан с террасой, бар и винотека. Участник ассоциации AREA. Номер объекта: #1/585191/14501",https://www.cian.ru/sale/flat/322777133/
319008757,Стильный апартамент в Хамовниках,Москва,ЦАО,138 500 000 ₽,,,,,,,"ID: 576652 Стильный 3-комнатный апартамент площадью 126 кв.м. в авторском апарт-комплексе Roza Rossa в Хамовниках. В апартаменте выполнена дизайнерская отделка от Piero Lissoni в стиле White mood, включая установку кухни и техники Warendorf и Miele. Отделка санузлов выполнена из натурального камня. Планировочным решением предусмотрены: просторная гостиная с зоной кухни, мастер-спальня с гардеробной и санузлом, вторая спальня с санузлом, гостевой санузел при входе. Панорамные окна с повышенной шумоизоляцией Reynaers. Высота потолков 3,4 метра. Roza Rossa - авторский дом в Хамовниках. Архитектура и отделка от Piero Lissoni, шикарное лобби с камином, SPA пространство с бассейном, ресторан с террасой, бар и винотека. Участник ассоциации AREA. Номер объекта: #1/576652/14501",https://www.cian.ru/sale/flat/319008757/
306541543,Семейные квартиры премиум-класса,Москва,ЦАО,390 424 228 ₽,,,,,,,"Продаётся 4 - комнатная квартира в готовом доме (Корпус 4.1), общей площадью 234.3 кв.м., на 18 этаже. Квартира сдается с премиальной отделкой, включающей оборудованную кухню и ванные комнаты. О жилом комлексе Жилой квартал Lucky - это переосмысление и регенерация общественно-делового кластера площадью более 4.5 гектаров в центре Москвы. О застройщике Девелопер проекта Vesper специализируется в премиальном сегменте клубной жилой недвижимости. Портфель компании включает 22 проекта в Москве и странах Европы. Актуальные архитектурные проекты, индивидуальный дизайн, передовые технологии, качественные материалы и лучшие мировые практики воплощены в каждом доме компании. Расположение и транспортная доступность Квартал расположен на пересечении улиц 2-ая Звенигородская и Костикова, в 200 метрах от метро ""Улица 1905 года"". В непосредственной близости от парков, Москвы- реки, Сити и Садового кольца формируется идеальная среда для семейного проживания в мегаполисе. Архитектура Визуально квартал разделен на две части: верхний город с новыми высотными жилыми домами и нижний город с общественным пространством для инфраструктуры, где будет располагаться новый социокультурный кластер площадью около 10 000 кв. м. Верхний город будет состоять из восьми жилых домов: семь 21-этажных башен и одно здание высотой 15 этажей. В восьми новых домах расположены 618 квартир. На каждом этаже 3-4 квартиры, большая часть которых имеет ориентацию на 2-3 стороны света. Из панорамных окон открываются виды на набережную Москва-реки, Сити и близлежащие парки. Знаковая архитектура, продуманные планировочные решения, изысканная отделка, инновационные инженерные решения воплощены в квартале Lucky. Инфраструктура В квартале представлена инфраструктура для всей семьи: парки и скверы, билингвальный детский сад La Berezka, собственный 600 м. игровой парк для детей, фитнес с подогреваемым бассейном на крыше, рестораны, кафе и магазины органических продуктов. В шаговой доступности от квартала расположены лучшие рейтинговые школы.",https://www.cian.ru/sale/flat/306541543/
321265721,"3-комн. апартаменты, 127,9 м², 24/37 этаж",Москва,ЗАО,144 000 000 ₽,127.9,3,24,37,,,"Лот: 97146. В продаже стильный апартамент с новой отделкой, мебелью и панорамным видом на ММДЦ ""Москва-Сити"" в премиальном комплексе с гостиничным сервисом 5* ""Поклонная, 9"" у Парка Победы. Планировка: гостиная-кухня, 2 спальни, 3 с/у, гардеробная, постирочная. Выполнена новая отделка в современном стиле с элементами ар-деко, квартира меблирована, оснащена функциональной бытовой техникой, установлена мебель итальянских элитных брендов: Pianca, Nicoline, Morelato, Sevenside и кухня Aster Cucine. Апартамент оснащен передовыми инженерными системами (приточно-вытяжная вентиляция, кондиционирование). Единственный в комплексе апартамент, в санузлах которого, установлены гигиенические души. Из панорамных окон открывается красивый вид в сторону ММДЦ ""Москва-Сити"". Высота потолка 3,2 м. В комплексе предусмотрен подземный паркинг. ""Поклонная, 9"" - современный комплекс премиум-класса на второй линии Кутузовского проспекта с сервисом 5* от отельного оператора. Презентабельная входная группа, круглосуточная охрана и видеонаблюдение, собственная спа-зона: хаммам, сауна, панорамный бассейн, ресторан, фитнес-центр, лаундж-зона в лобби, отдельная входная группа для резидентов апартаментов. Участник ассоциации агентств элитной недвижимости AREA",https://www.cian.ru/sale/flat/321265721/
320949320,"Уникальная квартира, 5 комнат",Москва,ЦАО,535 710 000 ₽,,5,,,,,"Лот: 97143. Эксклюзивно в продаже только у NF GROUP. В продаже квартира с уникальной дизайнерской отделкой в элитном особняке ""Петровъ Дом"" в 5 минутах пешком от Кремля. Планировка: просторная гостиная, столовая, кухня, 3 мастер-спальни со своими санузлами и гардеробными, кабинет, просторный холл с гостевым санузлом, необходимые подсобные помещения. На реализацию проекта квартиры ушло несколько лет, была привлечена известная компания с более чем столетней историей. Архитектор и дизайнеры из Италии, исполнителями по лепным и художественно-декоративным работам были дипломированные реставраторы, принимавшие участие в реставрации Эрмитажа, Московского Кремля, уникальных объектов во Франции и Италии. Искусная ручная инкрустация гармонично дополняет классические линии, создавая ощущение вечной красоты и вневременности. Этот интерьер — не просто пространство, а настоящее произведение искусства, в котором каждая деталь имеет свою уникальную историю. В квартире царит атмосфера безупречной элегантности, где каждый элемент интерьера отражает исключительный вкус и внимательное отношение к деталям. В отделке использованы натуральный камень, наборный паркет, антикварные предметы интерьера, росписи, оригинальные люстры из бронзы и фарфора. Установлена сантехника Villeroy & Boch, техника Miele, холодильник General Electric, оригинальные душевые и ванны JACUZZI. Квартира оснащена современными системами вентиляции и центрального кондиционирования Daikin с индивидуальным управлением для каждой комнаты, установлена система домашний кинотеатр. Высота потолка 4 м. В комплексе предусмотрен подземный паркинг. Презентабельная входная группа, собственная артезианская скважина в доме, круглосуточная охрана и видеонаблюдение. Для удобства жильцов предусмотрен прямой выход в Столешников переулок и на Большую Дмитровку. Участник ассоциации агентств элитной недвижимости AREA",https://www.cian.ru/sale/flat/320949320/
322430609,"3-комн. квартира, 128,3 м², 4/8 этаж",Москва,ЗАО,179 401 890 ₽,128.3,3,4,8,,,"Продается квартира 3-спальнями без отделки, в корпусе 10.2 общей площадью 128,3 кв.м. на 4 этаже. Знаковый проект для ценителей комфортной городской среды от Vesper. Квартал площадью 3,7 га расположен на Кутузовском проспекте и воплощает новую концепцию идеально сбалансированного места для жизни. Благодаря удачному расположению и развитой транспортной инфраструктуре отсюда одинаково быстро добираться как до Кремля и ММДЦ ""Москва-Сити"", так и до Рублево-Успенского шоссе. Планировочные решения проекта Vesper Кутузовский включают широкую линейку жилых форматов и подойдут для самых взыскательных резидентов: помимо базовых вариантов квартир доступны эксклюзивные лоты — пентхаусы с террасами и квартиры с патио. Продуманная приватная инфраструктура, собственный ландшафтный парк, близость магазинов и ресторанов делают Vesper Кутузовский достойным выбором для самых взыскательных клиентов: как для тех, кто любит уединение, так и для резидентов, которые стремятся быть в центре событий. Концепция жилого квартала разработана ODA Architecture. Разная высотность 10 строений, плавные линии и главный паттерн из арок, размер которых меняется в зависимости от дома и этажа, создают визуальный ритм квартала и делают его легким и элегантным, наполненным солнечным светом и воздухом.",https://www.cian.ru/sale/flat/322430609/
322496521,Лучшее предложение! Звони!,Москва,ЦАО,130 000 000 ₽,,,,,,,"133532 ЖК Никитский б-р, д. 12 Никитский бульвар, дом 12 - статусный адрес дома с исторической ценностью. Этот знаменитый особняк в стиле модерн был построен в 1914 году, сохранив архитектурный облик прошел модернизацию в 2018-19 гг. (обновление фасада, замена всех коммуникаций, ремонт и реставрация мест общего пользования). Сегодня новая эстетика радует жильцов дома красивыми парадными, новыми лифтами, уютным и огороженным двором. Квартира с уникальной геометрией, высокими потолками и видами на три стороны света. Благодаря планировочному решению пространство квартиры воспринимается легким и объемным, что свойственно квартирам в дореволюционных домах. Приватные и гостевые зоны грамотно разделены, в квартире нет ни одного коридора, все пространство эффективно используется. Кухня-столовая (25 кв. м), гостиная (48 кв. м), две спальни (20 и 27 кв. м), две ванные комнаты (4 и 11 кв. м). Сотрудничаем с агентами.",https://www.cian.ru/sale/flat/322496521/
309675959,"4-комн. квартира, 134,5 м², 2/4 этаж",Москва,ЦАО,82 000 000 ₽,134.5,4,2,4,,,"Лот 58785. Евгения Валуева. Эксклюзив! Предлагается уютная 4-комнатная квартира, 134.5 кв.м. Исторический центр, тихий переулок, до Патриарших Прудов 3 минуты пешком. Функциональная планировка: кухня-столовая, гостиная, 2 спальни, 2 с\у, хозблок, постирочная. Потолки 3.2м. Окна выходят во двор и тихий переулок. В доме был проведен капитальный ремонт, чистый и отремонтированный подъезд. Парковка во дворе. Развитая инфраструктура района: школы, детские сады, рестораны, удобная пешая и транспортная доступность. Свободная продажа, без обременений, 1 взрослый собственник, дарение более 7 лет. Бонус партнерам 50%. Есть презентации в pdf на русском или английском для партнеров. Член ассоциации агентств элитной недвижимости AREA.",https://www.cian.ru/sale/flat/309675959/
323028267,"Бизнес-класс. Гос.школа, фитнес",Москва,ЗАО,,,,,,,,"Прямая продажа от застройщика. Продаётся 3-комнатная квартира общей площадью 74.70 м² с предчистовой отделкой в ЖК VEER на 42-м этаже 59 этажного дома. Жилой комплекс бизнес-класса VEER от компании MR Group — это футуристичный мультиквартал, расположенный в престижной локации на западе Москвы. Благодаря переменной высоте башен — двух 22-этажных, 46-этажной и двух 59-этажных — возникает динамичность в силуэте комплекса, а его яркий образ вносит разноплановость в архитектурный пейзаж района. Расположение и транспортная доступность: • VEER удобно расположен в непосредственной близости от Кутузовского проспекта, обеспечивая быстрый доступ к центральным районам Москвы • Комплекс находится непосредственно напротив самого большого природного заказника в Москве - парка ""Долина реки Сетунь"", а за семь минут можно доехать до памятника садово-паркового искусства, Троекуровского леса. • Всего в 15 минутах - центр города, самая престижная бизнес-школа управления России ""Сколково"", дом творчества ""Переделкино"". Инфраструктура: Разнообразить свой день резиденты VEER смогут также проводя больше времени на свежем воздухе. Двор разделен на 4 зоны разных эмоций и действий, которые пересечены и соединены веерными прогулочными маршрутами: • Спортивная площадка устроена в глубине ""Кленовой рощи"" • В ""Чайном домике"" будет создан навес с утеплением для отдыха в любую погоду • Площадки для детей воплотятся в ""Волшебный лес"" с цветами, зеркалами и световым дизайном • ""Центральная площадь"" устроена у водного оазиса живописного пруда. Компания MR Group предлагает своим клиентам специальные условия приобретения квартир в рамках программ ипотечного кредитования от банков-партнеров.",https://www.cian.ru/sale/flat/323028267/
321854105,Интересное предложение,Москва,ЦАО,184 046 600 ₽,,,,,,,"Лот 50000. Оксана Мартынова. Эксклюзив подписан. На продажу предлагается стильная 4-комнатная квартира в дореволюционном особняке в самом центре Патриарших прудов. Функциональная планировка: 1 этаж: просторная кухня-гостиная, мастер-спальня с гардеробной и санузлом, спальня с гардеробной, санузел 2 этаж: спальня, гардеробная, санузел, кладовые. В квартире выполнен высококачественный ремонт, проведены новые коммуникации по электрике и сантехнике, квартира полностью готова к проживанию. Паркинг стихийный во дворе. Окна ориентированы на две стороны. В 2027 году в доме установят лифт. Один совершеннолетний собственник. Показ по предварительной договоренности. Бонус партнерам 50%. Есть презентации в pdf на русском или английском для партнеров. Член ассоциации агентств элитной недвижимости AREA.",https://www.cian.ru/sale/flat/321854105/
322055861,"3-комн. квартира, 107 м², 17/18 этаж",Москва,ЦАО,70 000 000 ₽,107,3,17,18,,,"Продается просторная 3-комнатная квартира в Москве по адресу: Шмитовский проезд, 39к8. Квартира расположена на 17 этаже 18-этажного современного монолитного дома, построенного в 2023 году. Общая площадь составляет 107 кв.м, жилая площадь — 58 кв.м, а большая кухня — 38 кв.м. Высокие потолки 3 метра создают ощущение простора и света. В квартире сделан современный евроремонт, поэтому вам не придется тратить время и средства на обновление интерьера. В комнатах установлена качественная мебель и современная техника, что делает проживание комфортным и удобным. Планировка продумана до мелочей, включая три совмещенных и три отдельных санузла, что идеально подойдет для большой семьи. Дом находится в отличном состоянии, оборудован тремя пассажирскими и четырьмя грузовыми лифтами, а наличие мусоропровода добавляет удобства в повседневной жизни. Для автомобилистов предусмотрена подземная парковка, поэтому вы всегда найдете место для своего автомобиля. Район отличается развитой инфраструктурой: поблизости расположены школы, детские сады и магазины. До станции метро Шелепиха всего 8 минут пешком, что позволяет легко добираться до центра города. Квартира готова к продаже, документы в порядке. Ипотека возможна. Приглашаем вас на просмотр, чтобы лично оценить все преимущества этого замечательного объекта. Записывайтесь на удобное время, мы рады будем показать вам вашу будущую квартиру!",https://www.cian.ru/sale/flat/322055861/
323128718,"Студия, 30 м², 7/12 этаж",Москва,ВАО,18 870 000 ₽,30,0,7,12,,,"ARTEL два 12-этажных клубных дома по 82 квартиры в каждом. Квартира без отделки. Доступна опция дозаказа (2 варианта отделки на выбор). Особенности: Консьерж-сервис премиального уровня: ваших гостей встретят и проводят, помогут с бытовыми вопросами. Профессиональные службы клининга и охраны обеспечат полный порядок. На ухоженной, безопасной территории комплекса вы не увидите никого кроме соседей. Доступна опция валет-паркинга. Инфраструктура: 58 машиномест в подземном паркинге. Каждое — с зарядкой для электромобиля. Есть мотоместа. Предусмотрено хранение велосипедов и самокатов, колясочные и лапомойки. В приватном атриумном дворе сад с дорожками из натурального камня, воркаут-зона, места для отдыха и работы. Отдельная парковка для курьеров. Для курьеров будет отдельный вход, чтобы не пересекаться с остальными жильцами. Вокруг комплекса много зелени, низкая плотность и этажность окружающей застройки. Новых строек рядом не предвидится. В шаговой доступности: 10 детских садов и 8 школ, Преображенская набережная, кафе и рестораны, ТЦ, музеи, медицинская и спортивная инфраструктура. Сделка по договору долевого участия.",https://www.cian.ru/sale/flat/323128718/
319342685,"4-комн. квартира, 143,3 м², 14/22 этаж",Москва,ЗАО,95 000 000 ₽,143.3,4,14,22,,,"ХАРАКТЕРИСТИКИ КВАРТИРЫ Выполнен ремонт. Полная стоимость в ДКП. ПЛАНИРОВКА: кухня-столовая-гостиная, мастер-спальня со своим санузлом и гардеробной, кабинет, спальня со своей отдельной гардеробной, два санузла. Большие панорамные окна выходят на 3 стороны света и делают квартиру просторной и светлой. УСЛОВИЯ ПРОДАЖИ - Быстрый выход на сделку - Возможность приобретения в ипотеку - Свободная продажа Бонус агенту. Без комиссии для покупателя. О КОМПЛЕКСЕ ЖК премиум-класса ""Форт Кутузов"" предлагает жителям закрытую территорию с развитой инфраструктурой и быстрый доступ ко всем важным городским объектам. Богатая инфраструктура района и удобная транспортная доступность . Дом оснащен современным инженерным оборудованием: приточно-вытяжной вентиляцией, системой пожаротушения, система дымоудаления, внедрен оптико-волоконный интернет, проведено кабельное и спутниковое телевидение, современными системами очистки воды.",https://www.cian.ru/sale/flat/319342685/
323128029,Две мастер-спальни | Виды на пруд,Москва,ЗАО,106 000 000 ₽,,,,,,,"Видовая квартира с двумя спальнями в комплексе премиум-класса ""Долина Сетунь"". Квартира общей площадью 112 м² с отделкой в неоклассическом стиле по индивидуальному проекту. Интерьеры украшают декоративные молдинги, картины и дизайнерские люстры. Продуманы различные сценарии освещения, установлена приточно-вытяжная и сплит системы. Квартира полностью меблирована, кухня оборудована встроенной бытовой техникой Miele, Asko. Функциональная планировка включает просторную кухню-гостиную с обеденной зоной, мастер-спальню с собственной ванной комнатой и гардеробной, вторую спальню со своим санузлом, гардеробной и выходом на лоджию, постирочную и холл. Благодаря панорамному остеклению пространство наполнено естественным светом и теплом, открываются виды на Мосфильмовский пруд, Матвеевский лес, город и башни ""Москва-Сити"". Комментарий эксперта. Меня зовут Алена Рехтина — брокер компании Whitewill. Я отвечаю за продажу этого лота. Свяжитесь со мной, чтобы получить расширенную презентацию, больше фотографий или договориться о просмотре. Могу провести экскурсию по локации и познакомить вас с этим домом. ID 312 233.",https://www.cian.ru/sale/flat/323128029/
